economy,year,anomaly_score,predicted_anomaly
MEX,2008,0.1696545281374688,0
MEX,2009,0.5169045062721497,0
MEX,2010,0.11168224968340827,0
MEX,2011,0.10463515001303814,0
MEX,2012,0.11118446010354319,0
MEX,2013,0.1499711284110747,0
MEX,2014,0.18878605860142983,0
MEX,2015,0.1343513031721418,0
MEX,2016,0.13500014598917992,0
MEX,2017,0.1343467175894523,0
MEX,2018,0.1409718419191413,0
MEX,2019,0.20060945266584534,0
MEX,2020,0.7811013126914212,0
MEX,2021,0.2689625057705709,0
MEX,2022,0.2424343533237521,0
MEX,2023,0.17617166142064736,0
MEX,2024,0.20450793441661994,0
MYS,1990,0.3043832374527107,0
MYS,1991,0.716223454609139,0
MYS,1992,0.4292579536387537,0
MYS,1993,0.6325988797373735,0
MYS,1994,0.855715107000124,0
MYS,1995,1.2789765212807698,1
MYS,1996,0.8906519077640916,0
MYS,1997,1.0422063354521112,1
MYS,1998,1.257217576275937,1
MYS,1999,1.029605444514746,1
MYS,2000,1.0021226085588106,1
MYS,2001,0.6789494296337977,0
MYS,2002,0.9037984579130816,0
MYS,2003,0.9060239413224491,0
MYS,2004,1.168640365903283,1
MYS,2005,0.5930524868724745,0
MYS,2006,0.6021134683306781,0
MYS,2007,0.5130850906584145,0
MYS,2008,0.5798471636291883,0
MYS,2009,0.6638513289757524,0
MYS,2010,0.500890416640029,0
MYS,2011,0.3775461887024051,0
MYS,2012,0.5330108944603512,0
MYS,2013,0.5581348147870066,0
MYS,2014,0.6151777813760642,0
MYS,2015,0.5069660800720478,0
MYS,2016,0.3768292049906739,0
MYS,2017,0.4915306474811973,0
MYS,2018,0.6823435546431023,0
MYS,2019,0.9795342054585173,0
MYS,2020,0.5685414602973835,0
MYS,2021,0.7767046557875401,0
MYS,2022,0.9878282945374596,0
MYS,2023,0.905735607757004,0
MYS,2024,1.085672609478434,1
NGA,1990,0.5723551372574361,0
NGA,1991,0.24246703354019156,0
NGA,1992,0.276941015408849,0
NGA,1993,0.31924032376788125,0
NGA,1994,0.38058195674119644,0
NGA,1995,0.257930743503145,0
NGA,1996,0.23950484987891107,0
NGA,1997,0.5881635635069752,0
NGA,1998,0.6888882760200239,0
NGA,1999,1.4006616078610583,1
NGA,2000,0.5410355749435724,0
NGA,2001,0.18121004198481416,0
NGA,2002,0.7936836609929722,0
NGA,2003,0.2541943917471605,0
NGA,2004,0.6624656574442522,0
NGA,2005,1.9134727301504233,1
NGA,2006,0.9689575371549531,0
NGA,2007,0.45881505162009406,0
NGA,2008,0.38294016626512173,0
NGA,2009,0.4056169694365683,0
NGA,2010,0.413551463934196,0
NGA,2011,0.3566809667888895,0
NGA,2012,0.3173951039687093,0
NGA,2013,0.2914689610945696,0
NGA,2014,0.24124896575057048,0
NGA,2015,0.24942216887682309,0
NGA,2016,0.43015051920135183,0
NGA,2017,0.28451846921255164,0
NGA,2018,0.24095637881655876,0
NGA,2019,0.3308519409947156,0
NGA,2020,0.8655924369395752,0
NGA,2021,0.2759363214052535,0
NGA,2022,0.23067285979349367,0
NGA,2023,0.2600163087801027,0
NGA,2024,0.5045661773181997,0
NLD,1990,0.06644016621071537,0
NLD,1991,0.07027027020435911,0
NLD,1992,0.07479195980640185,0
NLD,1993,0.0803052125332459,0
NLD,1994,0.08809994830484372,0
NLD,1995,0.11337053996345656,0
NLD,1996,0.10419102911203924,0
NLD,1997,0.15646941635450654,0
NLD,1998,0.14110357920181404,0
NLD,1999,0.2205891317105269,0
NLD,2000,0.291090725574482,0
NLD,2001,0.24581874546246713,0
NLD,2002,0.21341825406013204,0
NLD,2003,0.22206255024760954,0
NLD,2004,0.5107884420854061,0
NLD,2005,0.9214077010132863,0
NLD,2006,2.6419722437638344,1
NLD,2007,7.832528491740393,1
NLD,2008,0.4569869237199314,0
NLD,2009,0.7441370756051876,0
NLD,2010,0.2502059492955427,0
NLD,2011,1.5133347260403789,1
NLD,2012,1.01713602197196,1
NLD,2013,1.348517874846211,1
NLD,2014,0.4188926215847148,0
NLD,2015,2.2046347912160655,1
NLD,2016,1.1699279177049058,1
NLD,2017,0.6087836742414235,0
NLD,2018,2.157161437392904,1
NLD,2019,0.882363270130613,0
NLD,2020,1.558310301454485,1
NLD,2021,0.8746653087537432,0
NLD,2022,0.48727978155451834,0
NLD,2023,2.144704252985948,1
NLD,2024,0.42968583898392926,0
NOR,1990,0.142411339316195,0
NOR,1991,0.13343628192848297,0
NOR,1992,0.13946661894088674,0
NOR,1993,0.10760057353135646,0
NOR,1994,0.13064264992506047,0
NOR,1995,0.10337899358922402,0
NOR,1996,0.1975681901590961,0
NOR,1997,0.18689420309135035,0
NOR,1998,0.1822945181592395,0
NOR,1999,0.16407913002953592,0
NOR,2000,0.515344603579445,0
NOR,2001,0.57838204390982,0
NOR,2002,0.4202617999751886,0
NOR,2003,0.42262152950869275,0
NOR,2004,0.4438207756040612,0
NOR,2005,0.589155034565213,0
NOR,2006,0.7481063830961809,0
NOR,2007,0.7805981156697721,0
NOR,2008,1.2758667585867127,1
NOR,2009,0.550834247475888,0
NOR,2010,0.5629153718129857,0
NOR,2011,0.8162196593547971,0
NOR,2012,0.833645963862396,0
NOR,2013,0.8141122279187881,0
NOR,2014,0.6934545967276342,0
NOR,2015,0.38048799917776793,0
NOR,2016,0.4056878946396771,0
NOR,2017,0.3568784093349422,0
NOR,2018,0.41026339613610546,0
NOR,2019,0.38896428565666,0
NOR,2020,0.5260983155319744,0
NOR,2021,0.620555576057682,0
NOR,2022,1.9924878696987502,1
NOR,2023,1.066112254256954,1
NOR,2024,0.996417665261169,0
NZL,1990,0.22877654040418716,0
NZL,1991,0.33277152697609585,0
NZL,1992,0.3356060752427618,0
NZL,1993,0.39730292948499085,0
NZL,1994,0.35221648843903536,0
NZL,1995,0.3302726880840132,0
NZL,1996,0.24383243102367722,0
NZL,1997,0.1699216884054311,0
NZL,1998,0.18576476057049945,0
NZL,1999,0.28357146053907195,0
NZL,2000,0.34762117743796483,0
NZL,2001,0.17216248733167408,0
NZL,2002,0.3166997990526217,0
NZL,2003,0.27569415872768277,0
NZL,2004,0.23489081543891802,0
NZL,2005,0.3676371170073595,0
NZL,2006,0.5187921848532006,0
NZL,2007,0.37106672275582936,0
NZL,2008,0.3566686326318578,0
NZL,2009,0.2463234007975093,0
NZL,2010,0.28266334371408763,0
NZL,2011,0.27701870534631523,0
NZL,2012,0.21561502327223778,0
NZL,2013,0.2348959394938964,0
NZL,2014,0.23262184038993114,0
NZL,2015,0.24747950269584817,0
NZL,2016,0.26948945544828434,0
NZL,2017,0.2675404199604559,0
NZL,2018,0.30501279705964035,0
NZL,2019,0.2989029485252777,0
NZL,2020,0.32706053760472903,0
NZL,2021,0.4204371380323474,0
NZL,2022,0.4854150094042413,0
NZL,2023,0.36536086841275894,0
NZL,2024,0.342621858313686,0
PAK,1990,0.32408602268139763,0
PAK,1991,0.3319028906896041,0
PAK,1992,0.359229685311744,0
PAK,1993,0.3165609547935108,0
PAK,1994,0.2627067631180687,0
PAK,1995,0.3104391552326788,0
PAK,1996,0.34307518152812744,0
PAK,1997,0.3598908023721849,0
PAK,1998,0.3366550013872529,0
PAK,1999,0.3758461576558413,0
PAK,2000,0.4781524168047246,0
PAK,2001,0.45776145920057854,0
PAK,2002,0.4927916124952725,0
PAK,2003,0.4776677249188059,0
PAK,2004,0.4645546760316468,0
PAK,2005,0.47680455822316437,0
PAK,2006,0.36205051198133986,0
PAK,2007,0.4240903947604064,0
PAK,2008,0.3993792673483942,0
PAK,2009,0.3548882988118871,0
PAK,2010,0.3584624733331949,0
PAK,2011,0.3913735643637396,0
PAK,2012,0.2845405392800602,0
PAK,2013,0.3430924165607464,0
PAK,2014,0.3549909309745372,0
PAK,2015,0.277509177171293,0
PAK,2016,0.36022457239271233,0
