economy,year,anomaly_score,predicted_anomaly
MYS,2006,1.2198615592319935,0
MYS,2007,1.1651650932530349,0
MYS,2008,1.145269444897053,0
MYS,2009,1.5703722660824706,1
MYS,2010,1.2508935468506917,0
MYS,2011,1.2871640559609632,0
MYS,2012,1.005198934096498,0
MYS,2013,0.9986408640472851,0
MYS,2014,1.0489788907018878,0
MYS,2015,1.352326808726817,0
MYS,2016,1.0094113206639252,0
MYS,2017,1.0275098186668523,0
MYS,2018,1.0314312241127404,0
MYS,2019,1.0167147955898508,0
MYS,2020,1.3356819262439488,0
MYS,2021,1.0275018613296822,0
MYS,2022,1.1063248852410112,0
MYS,2023,1.014426360899709,0
MYS,2024,1.016463892958587,0
NGA,1990,1.662572154753244,1
NGA,1991,1.227821940610129,0
NGA,1992,1.2528062735620056,0
NGA,1993,1.237678205883611,0
NGA,1994,1.4320100648542098,0
NGA,1995,1.7350761587062458,1
NGA,1996,1.367850283238095,0
NGA,1997,1.4052513442015608,0
NGA,1998,1.3756368816784892,0
NGA,1999,4.290907241652564,1
NGA,2000,1.3236356357672392,0
NGA,2001,1.1061867875460663,0
NGA,2002,1.629856855783272,1
NGA,2003,1.1063347329726594,0
NGA,2004,1.1802075495060391,0
NGA,2005,1.2654658624625201,0
NGA,2006,1.2478107570902497,0
NGA,2007,2.0347924629690253,1
NGA,2008,1.2973344824075912,0
NGA,2009,1.5536767824671738,1
NGA,2010,1.1465000788830704,0
NGA,2011,1.0641956651580735,0
NGA,2012,1.1618800070974564,0
NGA,2013,1.0564058769202167,0
NGA,2014,1.1927752695868825,0
NGA,2015,1.1879702062813404,0
NGA,2016,1.3116027698182384,0
NGA,2017,1.2993629784516618,0
NGA,2018,1.040866100818953,0
NGA,2019,1.0270193528244342,0
NGA,2020,1.3315304394612624,0
NGA,2021,1.157295147240706,0
NGA,2022,1.1314141223852412,0
NGA,2023,1.3357528298378059,0
NGA,2024,1.659094547684422,1
NLD,1990,1.0027176248768541,0
NLD,1991,1.0080824515726985,0
NLD,1992,1.0001495617459106,0
NLD,1993,1.278863008311509,0
NLD,1994,0.9938998223138394,0
NLD,1995,1.070814387845488,0
NLD,1996,1.014272871722585,0
NLD,1997,1.157150629319606,0
NLD,1998,1.1708002892381406,0
NLD,1999,2.3574184588482083,1
NLD,2000,1.2194922701109503,0
NLD,2001,1.1669484689356826,0
NLD,2002,1.1926595793319308,0
NLD,2003,1.2806462261824751,0
NLD,2004,1.2913418768896314,0
NLD,2005,1.2457089666505876,0
NLD,2006,1.6035933156042157,1
NLD,2007,2.889378813397526,1
NLD,2008,1.2705015667281556,0
NLD,2009,1.317921344390673,0
NLD,2010,1.2192533600260291,0
NLD,2011,1.2842462493205238,0
NLD,2012,1.181769802241766,0
NLD,2013,1.2443317082385534,0
NLD,2014,1.266846374511729,0
NLD,2015,1.522583492074185,1
NLD,2016,1.2149198164454267,0
NLD,2017,1.1606689190576676,0
NLD,2018,2.8928179006756976,1
NLD,2019,1.7981706157896016,1
NLD,2020,2.391990877073045,1
NLD,2021,1.6205755850784538,1
NLD,2022,1.4159721180501907,0
NLD,2023,2.8694883170451697,1
NLD,2024,1.4044790243647018,0
NOR,1990,1.045071827738134,0
NOR,1991,1.064319773249291,0
NOR,1992,1.0771473411982204,0
NOR,1993,1.200692018753585,0
NOR,1994,1.0803344492191655,0
NOR,1995,1.0963476719308745,0
NOR,1996,1.0825275114156987,0
NOR,1997,1.1166895585320369,0
NOR,1998,1.7324841303066374,1
NOR,1999,1.0880039943791775,0
NOR,2000,1.199055982328733,0
NOR,2001,1.1224661070681115,0
NOR,2002,1.1721786692509992,0
NOR,2003,1.183067473921342,0
NOR,2004,1.1179532543464503,0
NOR,2005,1.1099366314068497,0
NOR,2006,1.1014208592693893,0
NOR,2007,1.2600600307432934,0
NOR,2008,1.12633351602968,0
NOR,2009,1.1591445415573416,0
NOR,2010,1.1271012514449155,0
NOR,2011,1.1310739929071012,0
NOR,2012,1.1572268846850222,0
NOR,2013,1.0960630335798858,0
NOR,2014,1.0952407522957004,0
NOR,2015,1.4414115767863023,0
NOR,2016,1.4206488366457009,0
NOR,2017,1.1233831755571304,0
NOR,2018,1.1556380294439392,0
NOR,2019,1.1882173015194124,0
NOR,2020,1.4133059551306428,0
NOR,2021,1.1417037375101728,0
NOR,2022,1.7900458012851566,1
NOR,2023,1.1691722483499263,0
NOR,2024,1.1002090655512158,0
NZL,1990,1.2103973115986721,0
NZL,1991,1.275132513388025,0
NZL,1992,1.12275053601306,0
NZL,1993,1.164539021152081,0
NZL,1994,1.1708205059020893,0
NZL,1995,1.1215299103650431,0
NZL,1996,1.106605268336994,0
NZL,1997,1.2162587874346553,0
NZL,1998,1.233159114145552,0
NZL,1999,1.2598626968847273,0
NZL,2000,1.3855845494854955,0
NZL,2001,1.3870472117975543,0
NZL,2002,1.1389780022170921,0
NZL,2003,1.7173146438307783,1
NZL,2004,1.1093796186203748,0
NZL,2005,1.067156336629839,0
NZL,2006,1.2971022484959966,0
NZL,2007,1.0899393187110724,0
NZL,2008,1.233571666740396,0
NZL,2009,1.3215404099535673,0
NZL,2010,1.3586067723462527,0
NZL,2011,1.205520830672456,0
NZL,2012,1.00997573173976,0
NZL,2013,1.0193882334283741,0
NZL,2014,1.0141707742158856,0
NZL,2015,1.3158512991102815,0
NZL,2016,1.0283339971611027,0
NZL,2017,1.0079682251590212,0
NZL,2018,1.011597353035855,0
NZL,2019,1.0333285151907856,0
NZL,2020,1.247906906023977,0
NZL,2021,1.1285668795197072,0
NZL,2022,1.3659858339420874,0
NZL,2023,1.1909141801912988,0
NZL,2024,1.2604512128969305,0
PAK,1990,1.0196845782598531,0
PAK,1991,1.038978900828937,0
PAK,1992,1.365306445380453,0
PAK,1993,1.024008919624025,0
PAK,1994,1.006179129995901,0
PAK,1995,0.9952822686686205,0
PAK,1996,1.0405451756320492,0
PAK,1997,1.037984065827812,0
PAK,1998,1.0425046088874375,0
PAK,1999,1.0783304935498035,0
PAK,2000,1.036628609776694,0
PAK,2001,1.2203225858151927,0
PAK,2002,1.2287645747721712,0
PAK,2003,1.1369718285879713,0
PAK,2004,1.066023918837137,0
PAK,2005,1.0496750830093946,0
PAK,2006,1.3095346158084706,0
PAK,2007,1.1435473517877561,0
PAK,2008,1.3588966957823483,0
PAK,2009,1.0530877590062768,0
PAK,2010,1.0225348440318407,0
PAK,2011,1.0089234322595773,0
PAK,2012,1.0486090035705335,0
PAK,2013,0.9951388461798953,0
PAK,2014,0.990642497079562,0
PAK,2015,0.995516095871102,0
PAK,2016,1.0165695107623562,0
PAK,2017,0.9903375289508881,0
PAK,2018,1.141570007264732,0
PAK,2019,1.1262425371689457,0
PAK,2020,1.0994644670503924,0
PAK,2021,1.1110774864099873,0
PAK,2022,1.2570655189324564,0
PAK,2023,1.2602748480853443,0
PAK,2024,1.0257170447918091,0
PER,1990,103.29250857024356,1
PER,1991,6.434640320092893,1
PER,1992,1.4006468466033988,0
PER,1993,1.2637972266110213,0
PER,1994,1.5267016370233786,1
PER,1995,1.1568983244644462,0
PER,1996,1.3233044915329382,0
PER,1997,1.161185478840024,0
PER,1998,1.0861774263066333,0
PER,1999,1.0528642657494778,0
PER,2000,1.0249199386043182,0
PER,2001,1.06399837700608,0
PER,2002,1.0434795550738567,0
PER,2003,1.055952718819748,0
PER,2004,1.0127392823470727,0
PER,2005,1.1367503084000776,0
PER,2006,1.0920431291376382,0
PER,2007,1.1831590119536062,0
PER,2008,1.1085692130406997,0
PER,2009,1.0492383096068998,0
PER,2010,1.132422418448281,0
PER,2011,1.0437774764371823,0
PER,2012,1.1195431839663563,0
PER,2013,1.059079609717464,0
PER,2014,1.036377798627631,0
PER,2015,1.07788060375761,0
PER,2016,1.0422546221536182,0
PER,2017,1.023780737923688,0
PER,2018,1.0247715877962529,0
PER,2019,1.024859001680191,0
PER,2020,1.7138333232779779,1
PER,2021,2.064853217583355,1
PER,2022,1.0889975867941186,0
PER,2023,1.0960016005192696,0
PER,2024,1.0187549987464721,0
PHL,1990,1.0823449010134067,0
PHL,1991,1.1820567224678455,0
PHL,1992,1.2942186947731344,0
PHL,1993,1.1388927280287726,0
PHL,1994,1.065905077350049,0
PHL,1995,1.109094685603593,0
PHL,1996,1.0563735436273336,0
PHL,1997,1.1057606112583862,0
PHL,1998,1.5233033806836782,1
PHL,1999,1.1996576671778914,0
PHL,2000,1.189687216655341,0
PHL,2001,1.1711371785377485,0
PHL,2002,1.0842675301464506,0
PHL,2003,1.1077933471550443,0
PHL,2004,1.0945823683566782,0
PHL,2005,1.1278283749269238,0
PHL,2006,1.263906210317619,0
PHL,2007,1.206894673702321,0
PHL,2008,1.1064244873461258,0
PHL,2009,1.2059358899471038,0
PHL,2010,1.1471556529360039,0
PHL,2011,1.0903193993637454,0
PHL,2012,1.0840648078302992,0
PHL,2013,1.3801606009246015,0
PHL,2014,1.072067096030281,0
PHL,2015,1.0649324782356722,0
PHL,2016,1.0770046459160871,0
PHL,2017,1.065345033279898,0
PHL,2018,1.1142620458523742,0
PHL,2019,1.0544796574555544,0
PHL,2020,1.4058311794928686,0
PHL,2021,1.0179982533699752,0
PHL,2022,1.1348137924218566,0
PHL,2023,1.0674995026698235,0
PHL,2024,1.0657593757639,0
POL,1990,8.727567417625139,1
POL,1991,1.6068296438894425,1
POL,1992,1.1920396520839311,0
POL,1993,1.1373589048790942,0
POL,1994,1.1013416372608846,0
POL,1995,1.086227519493739,0
POL,1996,1.1043482899885337,0
POL,1997,1.1002464710029194,0
POL,1998,1.101515906306304,0
POL,1999,1.071115107068271,0
POL,2000,1.172005070187828,0
POL,2001,1.1646475664494298,0
POL,2002,1.2052650332503967,0
POL,2003,1.1958236300644618,0
POL,2004,1.2114553464797178,0
POL,2005,1.2503986206913402,0
POL,2006,1.1312670418522304,0
POL,2007,1.104393422507191,0
POL,2008,1.1322291511448215,0
POL,2009,1.184087013063823,0
POL,2010,1.160281952556149,0
POL,2011,1.0483811669030993,0
POL,2012,1.2196655729822128,0
POL,2013,1.4693998457894462,0
POL,2014,1.0701403462003118,0
POL,2015,1.1239463024203886,0
POL,2016,1.0590943245293825,0
POL,2017,1.0336803533273535,0
POL,2018,1.029765246099641,0
POL,2019,1.0693011189695623,0
POL,2020,1.5030781843751142,1
POL,2021,1.0911570259141086,0
POL,2022,1.3078464751704997,0
POL,2023,1.5929133794683872,1
POL,2024,1.11651811929585,0
PRT,1990,1.237729740412154,0
PRT,1991,1.1457627081084003,0
PRT,1992,1.1843462461034908,0
PRT,1993,1.21224845306529,0
PRT,1994,1.178629630514127,0
PRT,1995,1.2135901382235237,0
PRT,1996,1.1766234275534235,0
PRT,1997,1.0795075858861134,0
PRT,1998,1.1105711145706818,0
PRT,1999,4.002490102862107,1
PRT,2000,1.2435877521872323,0
PRT,2001,1.1350440703529272,0
PRT,2002,1.1514418554970995,0
PRT,2003,1.3477779794134808,0
PRT,2004,1.0903652208941368,0
PRT,2005,1.166433729294064,0
PRT,2006,1.1749047570265203,0
PRT,2007,1.1160981889480488,0
PRT,2008,1.1992567464893957,0
PRT,2009,1.253387923042246,0
PRT,2010,1.2005892483462783,0
PRT,2011,1.2456134308038582,0
PRT,2012,1.4428568105140858,0
PRT,2013,1.439124331034715,0
PRT,2014,1.600474857232673,1
PRT,2015,1.4742400623515541,0
PRT,2016,1.4258778882108845,0
PRT,2017,1.1104066676549518,0
PRT,2018,1.0530513267629293,0
PRT,2019,1.0521988842395702,0
PRT,2020,1.3811452540184825,0
PRT,2021,1.0420402902844959,0
PRT,2022,1.2635134511693438,0
PRT,2023,1.0250349642291474,0
PRT,2024,1.0397576850391819,0
ROU,1990,3.866305391547651,1
ROU,1991,3.819292076071043,1
ROU,1992,3.76871296952989,1
ROU,1993,4.048527147608907,1
ROU,1994,2.366771278068897,1
ROU,1995,1.2699988903574997,0
ROU,1996,1.2471402559620108,0
ROU,1997,2.549563258462859,1
ROU,1998,1.2825356623615358,0
ROU,1999,1.2547633087904777,0
ROU,2000,1.1490545106077679,0
ROU,2001,1.171733318561971,0
ROU,2002,1.1220566359130524,0
ROU,2003,1.0657506580850362,0
ROU,2004,1.4079982629944336,0
ROU,2005,1.3419620738931677,0
ROU,2006,1.174063969854369,0
ROU,2007,1.340253708266698,0
ROU,2008,1.17466780880221,0
ROU,2009,1.282676172102855,0
ROU,2010,1.3054814296761912,0
ROU,2011,1.233561582416677,0
ROU,2012,1.1826241112059328,0
ROU,2013,1.2639527712636047,0
ROU,2014,1.1806254477346527,0
ROU,2015,1.12758364015263,0
ROU,2016,1.138462560255078,0
ROU,2017,1.0311956373796505,0
ROU,2018,1.0425014545636562,0
ROU,2019,1.1258030872764742,0
ROU,2020,1.4041300822982445,0
ROU,2021,1.045925649892682,0
ROU,2022,1.1686625848167789,0
ROU,2023,1.2782600761962395,0
ROU,2024,1.3441041655425052,0
RUS,1990,12.797322055400898,1
RUS,1991,12.798705914707599,1
RUS,1992,12.803666768432308,1
RUS,1993,12.798579678955823,1
RUS,1994,5.069306258896663,1
RUS,1995,3.4476255045245967,1
RUS,1996,1.184454841064083,0
RUS,1997,1.1204339745423346,0
RUS,1998,1.4392069126499067,0
RUS,1999,2.1357738737302077,1
RUS,2000,1.3047591915504027,0
RUS,2001,1.1675212412972826,0
RUS,2002,1.1718898641260747,0
RUS,2003,1.217962219931897,0
RUS,2004,1.249339638537554,0
RUS,2005,1.2758458301285154,0
RUS,2006,1.345221513717447,0
RUS,2007,1.3658073211280755,0
RUS,2008,1.171319011822695,0
RUS,2009,1.4799951194212855,0
RUS,2010,1.1310325575626492,0
RUS,2011,1.090220512514952,0
RUS,2012,1.0278366365105267,0
RUS,2013,1.0174815367111163,0
RUS,2014,1.305553950768011,0
RUS,2015,1.5156260359333564,1
RUS,2016,1.2590361785129367,0
RUS,2017,1.2878473257694465,0
RUS,2018,1.084278511498575,0
RUS,2019,1.0654762263188267,0
RUS,2020,1.3560757287196878,0
RUS,2021,1.1185547940887886,0
RUS,2022,1.7848031181838095,1
RUS,2023,1.352026595194689,0
RUS,2024,1.2320459097579648,0
SAU,1990,1.4753387706779375,0
SAU,1991,1.492082196819492,0
SAU,1992,1.315315308089082,0
SAU,1993,1.2564765963555358,0
SAU,1994,1.2060052261563907,0
SAU,1995,1.161464677100548,0
SAU,1996,1.1969524092702593,0
SAU,1997,1.2364945763126838,0
SAU,1998,1.2715892086244338,0
SAU,1999,1.266590346572028,0
SAU,2000,1.2045995838020855,0
SAU,2001,1.1802795862488973,0
SAU,2002,1.2678536540016705,0
SAU,2003,1.3259022410490646,0
SAU,2004,1.6249174884184807,1
SAU,2005,1.6320034007961879,1
SAU,2006,1.7028997214266082,1
SAU,2007,1.6567548052602104,1
SAU,2008,1.8263589655088273,1
SAU,2009,1.472189438794953,0
SAU,2010,1.4736319162255003,0
SAU,2011,1.7373011385122212,1
SAU,2012,1.7988785241087906,1
SAU,2013,1.7722667849098768,1
SAU,2014,1.520351309795813,1
SAU,2015,1.5578059019255805,1
SAU,2016,1.5891792037476455,1
SAU,2017,1.3923370038106426,0
SAU,2018,1.355110165626091,0
SAU,2019,1.3282437201261033,0
SAU,2020,1.479034385060891,0
SAU,2021,1.326204521409154,0
SAU,2022,1.7488662283471712,1
SAU,2023,1.7681037560097983,1
SAU,2024,1.5645044039001128,1
SGP,1990,1.2520335533332547,0
SGP,1991,1.3651960287957334,0
SGP,1992,1.5190995833416638,1
SGP,1993,1.4858260602059243,0
SGP,1994,1.3723751424870887,0
SGP,1995,1.31318821165951,0
SGP,1996,1.3265388895498549,0
SGP,1997,1.2669997010204073,0
SGP,1998,1.5526952418687128,1
SGP,1999,1.1408903546325577,0
SGP,2000,1.3125543554093526,0
SGP,2001,1.2042760613227792,0
SGP,2002,1.4639546056027817,0
SGP,2003,1.3078238992218274,0
SGP,2004,1.2715693191030522,0
SGP,2005,1.3538798220431147,0
SGP,2006,1.2736244471385807,0
SGP,2007,1.2300595726216088,0
SGP,2008,1.5225505067227336,1
SGP,2009,1.3182166439182217,0
SGP,2010,1.2793631059625672,0
SGP,2011,1.307223898595886,0
SGP,2012,1.2503077718288638,0
SGP,2013,1.1845904931126485,0
SGP,2014,1.160192308587213,0
SGP,2015,1.1170384372241122,0
SGP,2016,1.137362145933559,0
SGP,2017,1.1719832597410103,0
SGP,2018,1.1075119174330887,0
SGP,2019,1.07538210404019,0
SGP,2020,1.1284258314754565,0
SGP,2021,1.2153349727637779,0
SGP,2022,1.090718855119768,0
SGP,2023,1.0989270415705317,0
SGP,2024,1.1122095708600381,0
SWE,1990,1.4309241448323904,0
SWE,1991,1.2869555452125354,0
SWE,1992,1.275118589205189,0
SWE,1993,1.296501729637416,0
SWE,1994,1.1715175925333798,0
SWE,1995,1.193143792607128,0
SWE,1996,1.2276238652955276,0
SWE,1997,1.48963995948001,0
SWE,1998,1.3055334268081198,0
SWE,1999,1.3066814780128475,0
SWE,2000,1.3058806296198826,0
SWE,2001,1.3340240071014744,0
SWE,2002,1.0973168460829266,0
SWE,2003,1.118238742480416,0
SWE,2004,1.1330889913647626,0
SWE,2005,1.1450950389139405,0
SWE,2006,1.191937520894537,0
SWE,2007,1.2203282104860178,0
SWE,2008,1.1593880514428299,0
SWE,2009,1.5133963721614916,1
SWE,2010,1.0829407394609674,0
SWE,2011,1.030200978085052,0
SWE,2012,1.0807027530158992,0
SWE,2013,1.0335676161677279,0
SWE,2014,1.1112420870235584,0
SWE,2015,1.1650464527693212,0
SWE,2016,1.0031361993413352,0
SWE,2017,1.0369559508405166,0
SWE,2018,1.0232913080885366,0
SWE,2019,1.0774932974190534,0
SWE,2020,1.3741139241844464,0
SWE,2021,1.2082740440801738,0
SWE,2022,1.3303495745291003,0
SWE,2023,1.4040146855829045,0
SWE,2024,1.2237787431096092,0
THA,1990,1.243336740916124,0
THA,1991,1.229313328234994,0
THA,1992,1.1660290795779322,0
THA,1993,1.1452573750578223,0
THA,1994,1.1810375680161702,0
THA,1995,1.248207542375965,0
THA,1996,1.241057203298601,0
THA,1997,1.4940606906927685,0
THA,1998,1.7691701303577674,1
THA,1999,1.27571739701443,0
THA,2000,1.03673545188134,0
THA,2001,1.4165446912068682,0
THA,2002,1.0088570186624468,0
THA,2003,1.0142349722848367,0
THA,2004,0.9976664717332764,0
THA,2005,1.0566874019046648,0
THA,2006,1.03226612867822,0
THA,2007,1.0504126177393887,0
THA,2008,1.0502402660101702,0
THA,2009,1.1257279222212209,0
THA,2010,1.0771863672605568,0
THA,2011,1.216261026560186,0
THA,2012,1.0443519309704725,0
THA,2013,1.0355626232185948,0
THA,2014,1.0397933260592882,0
THA,2015,1.046193330436325,0
THA,2016,1.1013396303386047,0
THA,2017,1.0572130372958677,0
THA,2018,1.0225511867272772,0
THA,2019,1.0676753456435244,0
THA,2020,1.4131443709303844,0
THA,2021,1.1143368826610367,0
THA,2022,1.150551997869687,0
THA,2023,1.0143768183991198,0
THA,2024,1.0295318040036745,0
TUR,1990,1.2704701374789156,0
TUR,1991,1.3424920077254263,0
TUR,1992,1.3552925340847535,0
TUR,1993,1.3016137584185319,0
TUR,1994,2.2843590518280945,1
TUR,1995,1.6901844262456658,1
TUR,1996,1.6221762096218628,1
TUR,1997,1.5747478722170944,1
TUR,1998,1.492840136576905,0
TUR,1999,1.414894773597603,0
TUR,2000,1.225161475685524,0
TUR,2001,1.384922182628065,0
TUR,2002,1.2083013054829834,0
TUR,2003,1.163934118457918,0
TUR,2004,1.1231035709235688,0
TUR,2005,1.2073549842733464,0
TUR,2006,1.0255632700426978,0
TUR,2007,1.0835488409805938,0
TUR,2008,1.1291815105108896,0
TUR,2009,1.29705982109052,0
TUR,2010,1.0791964070375164,0
TUR,2011,1.2369361469855396,0
TUR,2012,1.0535944756729794,0
TUR,2013,1.0513881476862257,0
TUR,2014,1.0627575278269241,0
TUR,2015,1.166317133974942,0
TUR,2016,1.0462797178850831,0
TUR,2017,1.1278299261421758,0
TUR,2018,1.2718751567043292,0
TUR,2019,1.2079423913233267,0
TUR,2020,1.3614685682859549,0
TUR,2021,1.7407675386093011,1
TUR,2022,1.3950149773486396,0
TUR,2023,1.2904540935681224,0
TUR,2024,1.2645559700964875,0
USA,1990,1.1178038257733396,0
USA,1991,1.13897731536943,0
USA,1992,1.1470450577583882,0
USA,1993,1.108773082961403,0
USA,1994,1.1197139830983267,0
USA,1995,1.0462125315390787,0
USA,1996,1.0592153182030188,0
USA,1997,1.0827673915133975,0
USA,1998,1.0734386441383728,0
USA,1999,1.1125845340045872,0
USA,2000,1.088863259003166,0
USA,2001,1.0493262833507004,0
USA,2002,1.0062365697835325,0
USA,2003,1.0078747565659394,0
USA,2004,1.026109632573338,0
USA,2005,1.0266104090046597,0
USA,2006,1.0364037767129965,0
USA,2007,1.0874572781446186,0
USA,2008,1.1224600688896713,0
USA,2009,1.640133979166857,1
USA,2010,1.3991574492023904,0
USA,2011,1.1644230954504835,0
USA,2012,1.0450248831241153,0
USA,2013,1.0370753760513685,0
USA,2014,1.0041089040051252,0
USA,2015,1.0067825974996005,0
USA,2016,0.9997549128915826,0
USA,2017,1.0026774674860244,0
USA,2018,1.0051496021264021,0
USA,2019,1.0037607743965162,0
USA,2020,1.6877473231475661,1
USA,2021,1.7190771542069954,1
USA,2022,1.494513454327286,0
USA,2023,1.1217740787524697,0
USA,2024,1.0079263622787928,0
VNM,1990,1.7623947925840395,1
VNM,1991,1.7930174085718193,1
VNM,1992,1.162063388257314,0
VNM,1993,1.2124207640822362,0
VNM,1994,1.2423639141595055,0
VNM,1995,1.2021600532729244,0
VNM,1996,1.2007147382189398,0
VNM,1997,1.1510941101660779,0
VNM,1998,1.1356194185056743,0
VNM,1999,1.499260724158186,0
VNM,2000,1.2735352027530094,0
VNM,2001,1.158717211258098,0
VNM,2002,1.0946253347365251,0
VNM,2003,1.1515713062748043,0
VNM,2004,1.1561248632938617,0
VNM,2005,1.1518200786302093,0
VNM,2006,1.1157386529656563,0
VNM,2007,1.568962925988957,1
VNM,2008,1.673969985769777,1
VNM,2009,1.1270387341123245,0
VNM,2010,1.1978583627956165,0
VNM,2011,1.4204391417791702,0
VNM,2012,1.112414639653342,0
VNM,2013,1.0664726301137408,0
VNM,2014,1.0635497488008585,0
VNM,2015,1.038598065128915,0
VNM,2016,1.033202155615621,0
VNM,2017,1.0422842061093747,0
VNM,2018,1.0377267743078054,0
VNM,2019,1.0328687100465526,0
VNM,2020,1.0702240139771273,0
VNM,2021,1.232051271585524,0
VNM,2022,1.1061458971585019,0
VNM,2023,1.0693716547919845,0
VNM,2024,1.062592162113151,0
ZAF,1990,1.1506663135393866,0
ZAF,1991,1.1721872292068658,0
ZAF,1992,1.2280872199516042,0
ZAF,1993,1.104242090347911,0
ZAF,1994,1.0896008516129556,0
ZAF,1995,1.0758526031638354,0
ZAF,1996,1.1064850977704235,0
ZAF,1997,1.0355052095380872,0
ZAF,1998,1.0839163380856576,0
ZAF,1999,1.0299187163488945,0
ZAF,2000,1.0542133524992585,0
ZAF,2001,1.3308938776017345,0
ZAF,2002,1.1106262982042032,0
ZAF,2003,1.5565654155354733,1
ZAF,2004,1.2582574048636406,0
ZAF,2005,1.087949869709453,0
ZAF,2006,1.1366857115707203,0
ZAF,2007,1.100449164281923,0
ZAF,2008,1.2437111794702849,0
ZAF,2009,1.1060008195935331,0
ZAF,2010,1.1367875073831977,0
ZAF,2011,1.0261771053879867,0
ZAF,2012,1.0353489864410772,0
ZAF,2013,1.0516904608033708,0
ZAF,2014,1.0325177247250559,0
ZAF,2015,1.0413446012057248,0
ZAF,2016,1.0373324534708057,0
ZAF,2017,1.0627124132835213,0
ZAF,2018,1.038558222714642,0
ZAF,2019,1.0384272547694198,0
ZAF,2020,1.41672785481206,0
ZAF,2021,2.2227782560083176,1
ZAF,2022,1.1714132571650417,0
ZAF,2023,1.118958188053122,0
ZAF,2024,1.1064558400996176,0
