economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label
SGP,1993,11.459650875246,8.67530488824424,2.28929964388641,48416241487.7072,3.07,6.94851439736296,313.416139807665,7.73270125338351,161.650519642454,151.765620165211,44.3689996647096,1.61579083333333,24.4718559767818,37.2020493632248,1
SGP,1994,11.0956893100227,7.66515847504049,3.10013262599502,58295758863.2458,3.03,15.4701578956137,316.216547584567,11.6030848586318,166.193359003655,150.023188580912,48.0937388256663,1.52744416666667,23.6247216926065,32.9120593059062,0
SGP,1995,7.17540112091071,3.9685677515225,1.72053384788524,68816102850.1861,3.3,16.4967504477223,345.459263895462,13.6003946544884,181.120940871727,164.338323023735,50.5941912194197,1.417375,23.9850622633339,33.8813128046581,0
SGP,1996,7.47139086002002,3.1909851392228,1.38318052481876,76963971491.1019,3.57,14.6273471153629,334.911163288092,11.8724659997363,175.64311239295,159.268050895143,48.8767626927082,1.41004083333333,23.167218060175,35.0401245569948,0
SGP,1997,8.31620911124497,4.73992674717256,2.00358618538962,71390079571.8017,2.5,15.5698355478411,323.86442214814,15.6823709085456,169.296886140865,154.567536007275,52.3004833795433,1.48480583333333,22.1515036552127,38.1697972076704,0
SGP,1998,-2.19101500611274,-5.45798667446206,-0.267502292876153,75077193404.11,3.41,21.7915511543613,312.079255674686,6.95062480351291,166.787570508849,145.291685165837,51.3496086513825,1.67360166666667,22.687452648512,31.4900376302754,1
SGP,1999,5.71837175710837,4.87689184197752,0.0167098337370727,77047140631.9869,4.85,17.2038802401523,336.484846412882,21.8492034558928,176.745012905762,159.73983350712,48.9122577264388,1.69495666666667,22.8506863130545,32.6914753593956,0
SGP,2000,9.03831632555163,7.16598820156491,1.36162392448456,81084978988.8664,3.7,11.0715031927897,364.364520468218,16.1488904515269,188.350890284751,176.013630183467,46.3748639816815,1.72396333333333,25.8614860377559,35.1740359977879,0
SGP,2001,-1.07086275100448,-3.70366595204537,0.997197956155943,76599880561.2857,3.76,14.4329302808565,349.292105694978,18.9398606857353,182.894180709771,166.397924985207,40.0817720006283,1.7917225,23.3946978474146,27.6094317950146,0
SGP,2002,3.92336076702013,2.97922962062731,-0.391676866585049,83413380412.0008,5.65,14.8770537568056,349.746013985676,6.65366588247055,184.086118066532,165.659895919145,38.4280208891596,1.79058833333333,24.7376403229729,25.0736127933875,1
SGP,2003,4.54825542643229,6.10127554555405,0.507905300237551,97742808490.4118,5.93,24.3020823146557,377.218564301581,17.4624153696896,202.586206389804,174.632357911778,39.398793615194,1.74218333333333,24.7654126931969,17.2245248736318,1
SGP,2004,9.93998268434957,8.5722052915981,1.66272719863072,114161298698.232,5.84,19.3111213606955,401.523712538509,21.2027237505542,213.951695442646,187.572017095863,40.6143506457402,1.69022833333333,27.1193675970643,22.8924616706012,1
SGP,2005,7.36632239250758,4.87209326850753,0.425106276569107,118061328490.524,5.59,23.2604773041195,420.430512920559,15.1133588478775,225.159667736916,195.270845183643,43.62664151037,1.6643975,27.0767617982071,21.506936250429,1
SGP,2006,9.00676607871758,5.64834329383781,0.965657519018511,138652617421.388,4.48,26.893381350331,425.363399543019,26.3271523046735,228.037617061062,197.325782481957,48.1685207360732,1.58893333333333,26.5780059858028,22.3792634447668,0
SGP,2007,9.02151951268893,4.57298627096552,2.10980166714574,166160593181.672,3.9,27.1433325306869,394.288471919078,26.1619888768056,212.779393731371,181.509078187707,49.970919838469,1.50710166666667,23.8226519045272,23.0659529090098,0
SGP,2008,1.86348345462035,-3.41549269446281,6.63544058395309,177543472508.271,3.96,15.08343561816,437.326714891057,7.02328608228286,228.993770935119,208.332943955938,44.3584688806777,1.41486083333333,20.5856649738484,30.1596763689779,1
SGP,2009,0.127953382778088,-2.84677194924208,0.589142019610516,192046029172.212,5.86,16.3930632928179,358.192811828842,12.0710944143275,190.844935011128,167.347876817714,43.8631060213423,1.45451471343874,20.2733764290735,27.3701152111674,1
SGP,2010,14.5197497108994,12.5085215498552,2.82884527612958,231259743357.534,4.12,22.9333472183784,369.685555787646,23.0694716770802,197.998960793027,171.686594994619,50.5915809058007,1.36350833333333,20.7738330253125,27.6582275190447,0
SGP,2011,6.21493416858989,4.02338164865897,5.25115624639373,243798272471.038,3.89,22.2184518342372,379.098631377539,17.5960314065854,203.327708649538,175.770922728001,48.8092109004309,1.25777587719298,19.5825515079778,26.6919943455279,0
SGP,2012,4.43549759378537,1.90446223662212,4.58084479423094,265910197708.28,3.72,17.6432739045994,369.212965787665,18.7435244231802,196.719612875759,172.493352911906,47.2531022096686,1.2496762037037,19.1168219800662,29.2629426703058,0
SGP,2013,4.81763099120676,3.13397914899265,2.36439793742726,277797711589.929,3.86,15.7071875902089,367.041780049019,20.9344810446532,195.077796338143,171.963983710876,45.5156971062719,1.2513,17.6384096148755,29.9795021855415,0
